KEYWORD,LABEL
Interpace Diagnostics,COMPANY_SHORTNAME
IDEXX Laboratories,COMPANY_SHORTNAME
Infrastructure and Energy Alternatives,COMPANY_SHORTNAME
IEC Electronics,COMPANY_SHORTNAME
iShares 7-10 Year Treasury Bond ETF,COMPANY_SHORTNAME
iShares Core MSCI EAFE,COMPANY_SHORTNAME
iShares 3-7 Year Treasury Bond ETF,COMPANY_SHORTNAME
iShares Core MSCI Emerging Markets,COMPANY_SHORTNAME
iShares U.S. Oil & Gas Exploration & Production,COMPANY_SHORTNAME
Icahn Enterprises,COMPANY_SHORTNAME
IES,COMPANY_SHORTNAME
iShares MSCI Europe Small-Cap ETF,COMPANY_SHORTNAME
iShares Europe,COMPANY_SHORTNAME
IDEX,COMPANY_SHORTNAME
iShares U.S. Oil Equipment & Services,COMPANY_SHORTNAME
iShares FTSE EPRA/NAREIT Europe Index Fund,COMPANY_SHORTNAME
Internationa Flavors & Fragrances,COMPANY_SHORTNAME
iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,COMPANY_SHORTNAME
iFresh,COMPANY_SHORTNAME
India Fund (The),COMPANY_SHORTNAME
InflaRx N.V.,COMPANY_SHORTNAME
Voya Global Advantage and Premium Opportunity Fund of Beneficial Interest,COMPANY_SHORTNAME
Voya Global Equity Dividend and Premium Opportunity Fund,COMPANY_SHORTNAME
iShares North American Natural Resources,COMPANY_SHORTNAME
iShares Global Infrastructure ETF,COMPANY_SHORTNAME
Western Asset Investment Grade Defined Opportunity Trust,COMPANY_SHORTNAME
iShares Intermediate Credit Bond ETF,COMPANY_SHORTNAME
Shares Long-Term Corporate Bond,COMPANY_SHORTNAME
Internet Gold Golden Lines,COMPANY_SHORTNAME
iShares Expanded Tech Sector,COMPANY_SHORTNAME
iShares North American Tech-Multimedia Networking,COMPANY_SHORTNAME
iShares International Treasury Bond ETF,COMPANY_SHORTNAME
CBRE Clarion Global Real Estate Income Fund,COMPANY_SHORTNAME
iShares Short-Term Corporate Bond ETF,COMPANY_SHORTNAME
International Game Technology,COMPANY_SHORTNAME
iShares Expanded Tech-Software Sector,COMPANY_SHORTNAME
Independence Holding Company,COMPANY_SHORTNAME
Voya Emerging Markets High Income Dividend Equity Fund,COMPANY_SHORTNAME
iShares U.S. Pharmaceutical,COMPANY_SHORTNAME
iShares U.S. Health Care Providers,COMPANY_SHORTNAME
Intercontinental Hotels American Depositary Shares (Each representing one),COMPANY_SHORTNAME
iShares U.S. Medical Devices,COMPANY_SHORTNAME
Invesco High Income 2023 Target Term Fund of Beneficial Interest,COMPANY_SHORTNAME
InnSuites Hospitality Trust Shares of Beneficial Interest,COMPANY_SHORTNAME
Invesco High Income 2024 Target Term Fund of Beneficial Interest No par value per share,COMPANY_SHORTNAME
VanEck Vectors International High Yield Bond,COMPANY_SHORTNAME
Voya International High Dividend Equity Income Fund of Beneficial Interest,COMPANY_SHORTNAME
Morgan Stanley India Investment Fund,COMPANY_SHORTNAME
Information Services,COMPANY_SHORTNAME
Insteel Industries,COMPANY_SHORTNAME
i3 Verticals,COMPANY_SHORTNAME
Internet Initiative Japan,COMPANY_SHORTNAME
Invesco Value Municipal Income Trust,COMPANY_SHORTNAME
IntriCon,COMPANY_SHORTNAME
Innovative Industrial Properties,COMPANY_SHORTNAME
II-VI Incorporated,COMPANY_SHORTNAME
iShares Core S&P Mid-Cap,COMPANY_SHORTNAME
iShares S&P Mid-Cap 400 Value,COMPANY_SHORTNAME
iShares S&P Mid-Cap 400 Growth,COMPANY_SHORTNAME
iShares Core S&P Small-Cap,COMPANY_SHORTNAME
iShares S&P SmallCap 600 Value,COMPANY_SHORTNAME
iShares S&P Small-Cap 600 Growth ETF,COMPANY_SHORTNAME
Ikonics,COMPANY_SHORTNAME
iShares Latin America 40,COMPANY_SHORTNAME
Illumina,COMPANY_SHORTNAME
Industrial Logistics Properties Trust,COMPANY_SHORTNAME
iShares Core 10 Year USD Bond,COMPANY_SHORTNAME
Imax,COMPANY_SHORTNAME
Immune Design,COMPANY_SHORTNAME
ImmunoGen,COMPANY_SHORTNAME
Impac Mortgage,COMPANY_SHORTNAME
Intermolecular,COMPANY_SHORTNAME
Ingles Markets Incorporated Common Stock,COMPANY_SHORTNAME
Immutep Limited,COMPANY_SHORTNAME
Immersion,COMPANY_SHORTNAME
Immunomedics,COMPANY_SHORTNAME
Imperial Oil Limited,COMPANY_SHORTNAME
ChipMOS,COMPANY_SHORTNAME
Immuron Limited,COMPANY_SHORTNAME
Integrated Media Technology Limited,COMPANY_SHORTNAME
IMV,COMPANY_SHORTNAME
International Money Express,COMPANY_SHORTNAME
Internap,COMPANY_SHORTNAME
Cohen & Steers Global Income Builder of Beneficial Interest,COMPANY_SHORTNAME
First Internet Bancorp,COMPANY_SHORTNAME
Incyte,COMPANY_SHORTNAME
Independent Bank,COMPANY_SHORTNAME
iShares S&P India Nifty 50 Index Fund,COMPANY_SHORTNAME
Brookfield Global Listed Infrastructure Income Fund Closed End Fund,COMPANY_SHORTNAME
Infinity Pharmaceuticals,COMPANY_SHORTNAME
Infinera,COMPANY_SHORTNAME
IHS Markit,COMPANY_SHORTNAME
InfuSystems,COMPANY_SHORTNAME
Infosys Limited American Depositary Shares,COMPANY_SHORTNAME
ING N.V.,COMPANY_SHORTNAME
Inogen,COMPANY_SHORTNAME
Ingredion Incorporated,COMPANY_SHORTNAME
SPDR SSgA Income Allocation,COMPANY_SHORTNAME
Summit Hotel Properties,COMPANY_SHORTNAME
Innovate Biopharmaceuticals,COMPANY_SHORTNAME
Inovio Pharmaceuticals,COMPANY_SHORTNAME
Innodata,COMPANY_SHORTNAME
Inovalon,COMPANY_SHORTNAME
Inpixon,COMPANY_SHORTNAME
Market Vectors Indian Rupee/USD ETN,COMPANY_SHORTNAME
Intelligent Systems,COMPANY_SHORTNAME
Inspired Entertainment,COMPANY_SHORTNAME
Inseego,COMPANY_SHORTNAME
Insight Select Income Fund,COMPANY_SHORTNAME
Insmed,COMPANY_SHORTNAME
Inspire Medical Systems,COMPANY_SHORTNAME
Instructure,COMPANY_SHORTNAME
International Seaways,COMPANY_SHORTNAME
Insys Therapeutics,COMPANY_SHORTNAME
World Fuel Services,COMPANY_SHORTNAME
Intel,COMPANY_SHORTNAME
The Intergroup,COMPANY_SHORTNAME
INTL FCStone,COMPANY_SHORTNAME
inTest,COMPANY_SHORTNAME
Intuit,COMPANY_SHORTNAME
Inuvo,COMPANY_SHORTNAME
Innoviva,COMPANY_SHORTNAME
Identiv,COMPANY_SHORTNAME
Invitation Homes,COMPANY_SHORTNAME
InnerWorkings,COMPANY_SHORTNAME
InterXion Holding N.V. (0.01 nominal value),COMPANY_SHORTNAME
Columbia India Infrastructure,COMPANY_SHORTNAME
Ion Geophysical,COMPANY_SHORTNAME
Ionis Pharmaceuticals,COMPANY_SHORTNAME
iShares Global 100,COMPANY_SHORTNAME
Income Opportunity Realty Investors,COMPANY_SHORTNAME
Innospec,COMPANY_SHORTNAME
Adesto,COMPANY_SHORTNAME
Iovance Biotherapeutics,COMPANY_SHORTNAME
International Paper Company,COMPANY_SHORTNAME
Inter Parfums,COMPANY_SHORTNAME
iPass,COMPANY_SHORTNAME
Intellipharmaceutics International,COMPANY_SHORTNAME
Professional Diversity Network,COMPANY_SHORTNAME
SPDR Bloomberg Barclays TIPS,COMPANY_SHORTNAME
iShares International Preferred Stock,COMPANY_SHORTNAME
Interpublic of Companies (The),COMPANY_SHORTNAME
IPG Photonics,COMPANY_SHORTNAME
Inphi $0.001 par value,COMPANY_SHORTNAME
Innophos,COMPANY_SHORTNAME
Intrepid Potash,COMPANY_SHORTNAME
iPic Entertainment,COMPANY_SHORTNAME
Social Capital Hedosophia par value $0.0001,COMPANY_SHORTNAME
Ideal Power,COMPANY_SHORTNAME
iQIYI,COMPANY_SHORTNAME
Invesco Quality Municipal Income Trust,COMPANY_SHORTNAME
IQVIA,COMPANY_SHORTNAME
Ingersoll-Rand plc (Ireland),COMPANY_SHORTNAME
iRobot,COMPANY_SHORTNAME
IRSA Propiedades Comerciales S.A.,COMPANY_SHORTNAME
Iridium Communications,COMPANY_SHORTNAME
Investors Real Estate Trust Shares of Beneficial Interest,COMPANY_SHORTNAME
IRIDEX,COMPANY_SHORTNAME
New Ireland Fund (The),COMPANY_SHORTNAME
Iron Mountain Incorporated (Delaware)Common Stock REIT,COMPANY_SHORTNAME
iRadimed,COMPANY_SHORTNAME
IF Bancorp,COMPANY_SHORTNAME
Voya Natural Resources Equity Income Fund of Beneficial Interest,COMPANY_SHORTNAME
IRSA Inversiones Y Representaciones S.A.,COMPANY_SHORTNAME
Independence Realty Trust,COMPANY_SHORTNAME
iRhythm,COMPANY_SHORTNAME
Ironwood Pharmaceuticals,COMPANY_SHORTNAME
Investors Bancorp,COMPANY_SHORTNAME
International Speedway,COMPANY_SHORTNAME
PGIM Short Duration High Yield Fund,COMPANY_SHORTNAME
Issuer Direct,COMPANY_SHORTNAME
iShares S&P/Citigroup 1-3 Yr Intl Treasury Bond,COMPANY_SHORTNAME
Insignia Systems,COMPANY_SHORTNAME
Image Sensing Systems,COMPANY_SHORTNAME
IsoRay (DE),COMPANY_SHORTNAME
Intuitive Surgical,COMPANY_SHORTNAME
Isramco,COMPANY_SHORTNAME
Innovative Solutions and Support,COMPANY_SHORTNAME
iShares Core 1-5 Year USD Bond ETF,COMPANY_SHORTNAME
Investar Holding,COMPANY_SHORTNAME
Gartner,COMPANY_SHORTNAME
iShares U.S. Aerospace & Defense,COMPANY_SHORTNAME
iShares U.S. Home Construction,COMPANY_SHORTNAME
Itau CorpBanca American Depositary Shares (each representing 1500 shares of no par value),COMPANY_SHORTNAME
Intra-Cellular Therapies,COMPANY_SHORTNAME
SPDR Bloomberg Barclays Intermediate Term Treasury,COMPANY_SHORTNAME
Investment Technology,COMPANY_SHORTNAME
Integer,COMPANY_SHORTNAME
Iteris,COMPANY_SHORTNAME
Investors Title Company,COMPANY_SHORTNAME
VanEck Vectors AMT-Free Intermediate Municipal Index,COMPANY_SHORTNAME
iShares Core S&P Total U.S. Stock Market,COMPANY_SHORTNAME
IT Tech Packaging,COMPANY_SHORTNAME
Itron,COMPANY_SHORTNAME
Iterum Therapeutics plc,COMPANY_SHORTNAME
Ituran Location and Control,COMPANY_SHORTNAME
ITT,COMPANY_SHORTNAME
Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),COMPANY_SHORTNAME
Illinois Tool Works,COMPANY_SHORTNAME
iShares Core S&P U.S. Growth ETF,COMPANY_SHORTNAME
iShares Core S&P U.S. Value ETF,COMPANY_SHORTNAME
Intevac,COMPANY_SHORTNAME
Invacare,COMPANY_SHORTNAME
iShares S&P 500 Value,COMPANY_SHORTNAME
Ivy High Income Opportunities Fund of Beneficial Interest,COMPANY_SHORTNAME
Vanguard S&P Mid-Cap 400 Growth,COMPANY_SHORTNAME
Vanguard S&P Mid-Cap 400,COMPANY_SHORTNAME
Vanguard S&P Mid-Cap 400 Value,COMPANY_SHORTNAME
INVESCO MORTGAGE CAPITAL,COMPANY_SHORTNAME
iShares Core S&P 500,COMPANY_SHORTNAME
iShares S&P 500 Growth,COMPANY_SHORTNAME
Invesco,COMPANY_SHORTNAME
iShares Russell 1000,COMPANY_SHORTNAME
iShares Microcap,COMPANY_SHORTNAME
iShares Russell 1000 Value,COMPANY_SHORTNAME
iShares Russell 1000 Growth,COMPANY_SHORTNAME
iShares Russell Top 200,COMPANY_SHORTNAME
iShares Russell 2000,COMPANY_SHORTNAME
iShares Russell 2000 Value,COMPANY_SHORTNAME
iShares Russell 2000 Growth,COMPANY_SHORTNAME
iShares Russell Midcap Growth,COMPANY_SHORTNAME
iShares Russell Mid-Cap,COMPANY_SHORTNAME
iShares Russell Mid-cap Value,COMPANY_SHORTNAME
iShares Russell 3000,COMPANY_SHORTNAME
iShares Russell Top 200 Value,COMPANY_SHORTNAME
iShares Russell Top 200 Growth,COMPANY_SHORTNAME
Orix Ads,COMPANY_SHORTNAME
iShares Global Energy,COMPANY_SHORTNAME
iShares Global Financial,COMPANY_SHORTNAME
iShares Global Healthcare,COMPANY_SHORTNAME
iShares Global Tech,COMPANY_SHORTNAME
iShares Global Comm Services,COMPANY_SHORTNAME
iShares Core MSCI Total International Stock ETF,COMPANY_SHORTNAME
iShares U.S. Consumer Services,COMPANY_SHORTNAME
iShares U.S. Energy,COMPANY_SHORTNAME
iShares U.S. Financial,COMPANY_SHORTNAME
iShares U.S. Financial Services,COMPANY_SHORTNAME
iShares U.S. Healthcare,COMPANY_SHORTNAME
iShares U.S. Industrials,COMPANY_SHORTNAME
iShares U.S. Consumer Goods,COMPANY_SHORTNAME
iShares U.S. Basic Materials,COMPANY_SHORTNAME
iShares U.S. Real Estate,COMPANY_SHORTNAME
iShares Transportation Average,COMPANY_SHORTNAME
iShares U.S. Technology,COMPANY_SHORTNAME
iShares Dow Jones U.S.,COMPANY_SHORTNAME
iShares U.S. Telecommunications,COMPANY_SHORTNAME
IZEA Worldwide,COMPANY_SHORTNAME
Jack In The Box,COMPANY_SHORTNAME
Jagged Peak Energy,COMPANY_SHORTNAME
Jaguar Health,COMPANY_SHORTNAME
JAKKS Pacific,COMPANY_SHORTNAME
Jason Industries,COMPANY_SHORTNAME
J. Alexander's,COMPANY_SHORTNAME
Jazz Pharmaceuticals plc,COMPANY_SHORTNAME
JBG SMITH Properties,COMPANY_SHORTNAME
J.B. Hunt Transport Services,COMPANY_SHORTNAME
Jabil,COMPANY_SHORTNAME
JetBlue Airways,COMPANY_SHORTNAME
John B. Sanfilippo & Son,COMPANY_SHORTNAME
John Bean,COMPANY_SHORTNAME
Jernigan Capital,COMPANY_SHORTNAME
Nuveen Core Equity Alpha Fund of Beneficial Interest,COMPANY_SHORTNAME
Johnson Controls International plc,COMPANY_SHORTNAME
Nuveen Credit Opportunities 2022 Target Term Fund of Beneficial Interest,COMPANY_SHORTNAME
j2 Global,COMPANY_SHORTNAME
J.C. Penney Company,COMPANY_SHORTNAME
Communications Systems,COMPANY_SHORTNAME
Jewett-Cameron Trading Company,COMPANY_SHORTNAME
JD.com,COMPANY_SHORTNAME
Nuveen Diversified Dividend and Income Fund Shares of Beneficial Interest,COMPANY_SHORTNAME
Just Energy (Canada),COMPANY_SHORTNAME
Jacobs Engineering,COMPANY_SHORTNAME
Jefferies Financial,COMPANY_SHORTNAME
JELD-WEN Holding,COMPANY_SHORTNAME
Nuveen Emerging Markets Debt 2022 Target Term Fund of Beneficial Interest $0.01 par value per share,COMPANY_SHORTNAME
Aberdeen Japan Equity Fund,COMPANY_SHORTNAME
Nuveen Floating Rate Income Fund,COMPANY_SHORTNAME
Aurora Mobile Limited,COMPANY_SHORTNAME
Nuveen Global High Income Fund of Beneficial Interest,COMPANY_SHORTNAME
Nuveen High Income November 2021 Target Term Fund,COMPANY_SHORTNAME
Nuveen High Income December 2019 Target Term Fund of Beneficial Interest,COMPANY_SHORTNAME
Janus Henderson plc,COMPANY_SHORTNAME
John Hancock Investors Trust,COMPANY_SHORTNAME
John Hancock Income Securities Trust,COMPANY_SHORTNAME
James Hardie Industries plc American Depositary Shares (Ireland),COMPANY_SHORTNAME
Nuveen High Income 2020 Target Term Fund of Beneficial Interest,COMPANY_SHORTNAME
J. Jill,COMPANY_SHORTNAME
J & J Snack Foods,COMPANY_SHORTNAME
iShares Morningstar Large-Cap,COMPANY_SHORTNAME
iShares Morningstar Large-Cap Growth,COMPANY_SHORTNAME
iShares Morningstar Large-Cap Value,COMPANY_SHORTNAME
iShares Morningstar Mid-Cap,COMPANY_SHORTNAME
iShares Morningstar Mid-Cap Growth,COMPANY_SHORTNAME
Jack Henry & Associates,COMPANY_SHORTNAME
iShares Morningstar Mid-Cap ETF,COMPANY_SHORTNAME
iShares Morningstar Small-Cap,COMPANY_SHORTNAME
iShares Morningstar Small-Cap Growth,COMPANY_SHORTNAME
iShares Morningstar Small-Cap Value ETFnd,COMPANY_SHORTNAME
JinkoSolar Holding Company Limited American Depositary Shares (each representing 4),COMPANY_SHORTNAME
Jones Lang LaSalle Incorporated,COMPANY_SHORTNAME
Nuveen Mortgage Opportunity Term Fund,COMPANY_SHORTNAME
Jumei International Holding Limited American Depositary Shares each representing one,COMPANY_SHORTNAME
Nuveen Energy MLP Total Return Fund of Beneficial Interest,COMPANY_SHORTNAME
Nuveen All Cap Energy MLP Opportunities Fund of Beneficial Interest,COMPANY_SHORTNAME
Nuveen Multi-Market Income Fund (MA),COMPANY_SHORTNAME
JMP LLC,COMPANY_SHORTNAME
Nuveen Mortgage Opportunity Term Fund 2 of Beneficial Interest,COMPANY_SHORTNAME
JMU Limited,COMPANY_SHORTNAME
Jounce Therapeutics,COMPANY_SHORTNAME
Johnson & Johnson,COMPANY_SHORTNAME
SPDR Bloomberg Barclays High Yield Bond,COMPANY_SHORTNAME
Juniper Networks,COMPANY_SHORTNAME
GEE,COMPANY_SHORTNAME
51job,COMPANY_SHORTNAME
St. Joe Company (The),COMPANY_SHORTNAME
Japan Smaller Capitalization Fund,COMPANY_SHORTNAME
Johnson Outdoors,COMPANY_SHORTNAME
Jupai Limited American Depositary Shares each representing six,COMPANY_SHORTNAME
Nuveen Preferred & Income Opportunities Fund,COMPANY_SHORTNAME
Nuveen Preferred and Income Term Fund of Beneficial Interest,COMPANY_SHORTNAME
JP Morgan Chase & Co.,COMPANY_SHORTNAME
Nuveen Preferred & Income Securities Fund,COMPANY_SHORTNAME
Nuveen Preferred and Income 2022 Term Fund of Beneficial Interest,COMPANY_SHORTNAME
iShares JPX-Nikkei 400,COMPANY_SHORTNAME
Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,COMPANY_SHORTNAME
Nuveen Real Asset Income and Growth Fund of Beneficial Interest,COMPANY_SHORTNAME
China Finance Online Co. Limited,COMPANY_SHORTNAME
Nuveen Floating Rate Income Opportuntiy Fund Shares of Beneficial Interest,COMPANY_SHORTNAME
Nuveen Real Estate Income Fund of Beneficial Interest,COMPANY_SHORTNAME
Jerash (US),COMPANY_SHORTNAME
James River,COMPANY_SHORTNAME
Nuveen Short Duration Credit Opportunities Fund of Beneficial Interest,COMPANY_SHORTNAME
Jensyn Acquistion,COMPANY_SHORTNAME
Jianpu Technology American depositary shares each two representing five,COMPANY_SHORTNAME
Nuveen Tax-Advantaged Total Return Strategy Fund of Beneficial Interest,COMPANY_SHORTNAME
Nuveen Tax-Advantaged Dividend Growth Fund of Beneficial Interest,COMPANY_SHORTNAME
Coffee Holding Co.,COMPANY_SHORTNAME
John Wiley & Sons,COMPANY_SHORTNAME
John Wiley & Sons,COMPANY_SHORTNAME
Nordstrom,COMPANY_SHORTNAME
iShares Global Utilities,COMPANY_SHORTNAME
The Joint,COMPANY_SHORTNAME
Kellogg Company,COMPANY_SHORTNAME
Kadant,COMPANY_SHORTNAME
Kala Pharmaceuticals,COMPANY_SHORTNAME
Kaiser Aluminum,COMPANY_SHORTNAME
KalVista Pharmaceuticals,COMPANY_SHORTNAME
Kaman,COMPANY_SHORTNAME
KAR Auction Services,COMPANY_SHORTNAME
KB Financial,COMPANY_SHORTNAME
Kimball International,COMPANY_SHORTNAME
SPDR S&P Bank,COMPANY_SHORTNAME
KB Home,COMPANY_SHORTNAME
KBL Merger IV,COMPANY_SHORTNAME
KBR,COMPANY_SHORTNAME
KBS Fashion Limited,COMPANY_SHORTNAME
Invesco KBW High Dividend Yield Financial ETF,COMPANY_SHORTNAME
Invesco KBW Property & Casualty Insurance ETF,COMPANY_SHORTNAME
Invesco KBW Regional Banking ETF,COMPANY_SHORTNAME
Invesco KBW Premium Yield Equity REIT ETF,COMPANY_SHORTNAME
KCAP Financial,COMPANY_SHORTNAME
SPDR S&P Capital Markets,COMPANY_SHORTNAME
Kadmon,COMPANY_SHORTNAME
Keurig Dr Pepper,COMPANY_SHORTNAME
Kimball Electronics,COMPANY_SHORTNAME
Key Energy Services,COMPANY_SHORTNAME
Kelly Services Common Stock,COMPANY_SHORTNAME
Kelly Services B Common Stock,COMPANY_SHORTNAME
KEMET,COMPANY_SHORTNAME
Kenon,COMPANY_SHORTNAME
Korea Electric Power,COMPANY_SHORTNAME
Kewaunee Scientific,COMPANY_SHORTNAME
Kirby,COMPANY_SHORTNAME
KeyCorp,COMPANY_SHORTNAME
Keysight,COMPANY_SHORTNAME
The KEYW Holding,COMPANY_SHORTNAME
Korea Fund (The),COMPANY_SHORTNAME
Kentucky First Federal Bancorp,COMPANY_SHORTNAME
Kforce,COMPANY_SHORTNAME
Kingsway Financial Services (DE),COMPANY_SHORTNAME
Korn Ferry,COMPANY_SHORTNAME
Kinross Gold,COMPANY_SHORTNAME
Kingold Jewelry,COMPANY_SHORTNAME
The Kraft Heinz Company,COMPANY_SHORTNAME
OrthoPediatrics,COMPANY_SHORTNAME
SPDR S&P Insurance,COMPANY_SHORTNAME
Kimco Realty,COMPANY_SHORTNAME
Kindred Biosciences,COMPANY_SHORTNAME
Kingstone Companies,COMPANY_SHORTNAME
KKR Income Opportunities Fund,COMPANY_SHORTNAME
Kelso,COMPANY_SHORTNAME
Kirkland's,COMPANY_SHORTNAME
KKR & Co.,COMPANY_SHORTNAME
Kirkland Lake Gold,COMPANY_SHORTNAME
KLA-Tencor,COMPANY_SHORTNAME
Kulicke and Soffa Industries,COMPANY_SHORTNAME
KLX Energy Services,COMPANY_SHORTNAME
Kimberly-Clark,COMPANY_SHORTNAME
Kamada,COMPANY_SHORTNAME
Kayne Anderson Midstream Energy Fund,COMPANY_SHORTNAME
Kinder Morgan,COMPANY_SHORTNAME
KemPharm,COMPANY_SHORTNAME
Kemper,COMPANY_SHORTNAME
Kennametal,COMPANY_SHORTNAME
CarMax,COMPANY_SHORTNAME
Knowles,COMPANY_SHORTNAME
Kandi,COMPANY_SHORTNAME
Knoll,COMPANY_SHORTNAME
KNOT Offshore Partners representing Limited Partner Interests,COMPANY_SHORTNAME
Direxion All Cap Insider Sentiment Shares,COMPANY_SHORTNAME
Kiniksa Pharmaceuticals,COMPANY_SHORTNAME
Kinsale Capital,COMPANY_SHORTNAME
Knight-Swift Transportation,COMPANY_SHORTNAME
Coca-Cola Company (The),COMPANY_SHORTNAME
Kodiak Sciences,COMPANY_SHORTNAME
Eastman Kodak Company Common New,COMPANY_SHORTNAME
Coca Cola Femsa S.A.B. de C.V.,COMPANY_SHORTNAME
VanEck Vectors Coal,COMPANY_SHORTNAME
Kona Grill,COMPANY_SHORTNAME
Cesca Therapeutics,COMPANY_SHORTNAME
Koppers,COMPANY_SHORTNAME
Kopin,COMPANY_SHORTNAME
Kosmos Energy (DE),COMPANY_SHORTNAME
Koss,COMPANY_SHORTNAME
Pepper Food Service Co.,COMPANY_SHORTNAME
Karyopharm Therapeutics,COMPANY_SHORTNAME
Kroger Company (The),COMPANY_SHORTNAME
Kraton,COMPANY_SHORTNAME
Kilroy Realty,COMPANY_SHORTNAME
SPDR S&P Regional Banking,COMPANY_SHORTNAME
KKR Real Estate Finance Trust,COMPANY_SHORTNAME
Kite Realty Trust,COMPANY_SHORTNAME
Kornit Digital,COMPANY_SHORTNAME
Kearny Financial,COMPANY_SHORTNAME
Kronos Worldwide,COMPANY_SHORTNAME
Kimbell Royalty Partners Representing Limited Partner Interests,COMPANY_SHORTNAME
Krystal Biotech,COMPANY_SHORTNAME
DWS Strategic Municipal Income Trust,COMPANY_SHORTNAME
Kohl's,COMPANY_SHORTNAME
Kansas City Southern,COMPANY_SHORTNAME
KT,COMPANY_SHORTNAME
Key Tronic,COMPANY_SHORTNAME
DWS Municipal Income Trust,COMPANY_SHORTNAME
Kratos Defense & Security Solutions,COMPANY_SHORTNAME
Kitov Pharma,COMPANY_SHORTNAME
Kura Oncology,COMPANY_SHORTNAME
KVH Industries,COMPANY_SHORTNAME
Kennedy-Wilson,COMPANY_SHORTNAME
Quaker Chemical,COMPANY_SHORTNAME
iShares Global Consumer Staples,COMPANY_SHORTNAME
Kayne Anderson MLP/Midstream Investment Company,COMPANY_SHORTNAME
Kazia Therapeutics Limited,COMPANY_SHORTNAME
Kezar Life Sciences,COMPANY_SHORTNAME
Loews,COMPANY_SHORTNAME
Multi-Color,COMPANY_SHORTNAME
Lithium Americas,COMPANY_SHORTNAME
Leisure Acquisition,COMPANY_SHORTNAME
Lithia Motors,COMPANY_SHORTNAME
Ladder Capital,COMPANY_SHORTNAME
LAIX American Depositary Shares each representing one,COMPANY_SHORTNAME
Lakeland Industries,COMPANY_SHORTNAME
Lamar Advertising Company,COMPANY_SHORTNAME
Lancaster Colony,COMPANY_SHORTNAME
Gladstone Land,COMPANY_SHORTNAME
Landmark Bancorp,COMPANY_SHORTNAME
nLIGHT,COMPANY_SHORTNAME
Laureate Education,COMPANY_SHORTNAME
Lawson Products,COMPANY_SHORTNAME
Lazard,COMPANY_SHORTNAME
Lazydays,COMPANY_SHORTNAME
L Brands,COMPANY_SHORTNAME
Lakeland Bancorp,COMPANY_SHORTNAME
Luther Burbank,COMPANY_SHORTNAME
Liberty Broadband Common Stock,COMPANY_SHORTNAME
Liberty Broadband,COMPANY_SHORTNAME
Liberty Oilfield Services,COMPANY_SHORTNAME
Liberty Global plc Ordinary Shares,COMPANY_SHORTNAME
Liberty Global plc B Ordinary Shares,COMPANY_SHORTNAME
Liberty Global plc,COMPANY_SHORTNAME
Libbey,COMPANY_SHORTNAME
LendingClub,COMPANY_SHORTNAME
Lannett,COMPANY_SHORTNAME
LCI Industries,COMPANY_SHORTNAME
LCNB,COMPANY_SHORTNAME
Lifetime Brands,COMPANY_SHORTNAME
iPath Bloomberg Lead Subindex Total Return SM Index ETN,COMPANY_SHORTNAME
Lydall,COMPANY_SHORTNAME
Leidos,COMPANY_SHORTNAME
Cohen & Steers Limited Duration Preferred and Income Fund,COMPANY_SHORTNAME
Lands' End,COMPANY_SHORTNAME
Lear,COMPANY_SHORTNAME
Leaf,COMPANY_SHORTNAME
Lincoln Electric,COMPANY_SHORTNAME
SemiLEDS,COMPANY_SHORTNAME
Lee Enterprises Incorporated,COMPANY_SHORTNAME
Leggett & Platt Incorporated,COMPANY_SHORTNAME
Legacy Housing,COMPANY_SHORTNAME
Leju Limited American Depositary Shares each representing one,COMPANY_SHORTNAME
iShares J.P. Morgan EM Local Currency Bond,COMPANY_SHORTNAME
Lennar,COMPANY_SHORTNAME
Lennar B,COMPANY_SHORTNAME
Presbia PLC,COMPANY_SHORTNAME
Dreyfus Strategic Municipals,COMPANY_SHORTNAME
Centrus Energy,COMPANY_SHORTNAME
Level Brands,COMPANY_SHORTNAME
Level One Bancorp,COMPANY_SHORTNAME
Liberty Expedia Series Common Stock,COMPANY_SHORTNAME
Liberty Expedia Series B Common Stock,COMPANY_SHORTNAME
LF Capital Acquistion,COMPANY_SHORTNAME
China Life Insurance Company Limited American Depositary Shares,COMPANY_SHORTNAME
Littelfuse,COMPANY_SHORTNAME
Lifevantage,COMPANY_SHORTNAME
Legacy Acquisition par value $0.0001 per share,COMPANY_SHORTNAME
Legacy Reserves,COMPANY_SHORTNAME
Lions Gate Entertainment,COMPANY_SHORTNAME
Lions Gate Entertainment B Non-Voting Shares,COMPANY_SHORTNAME
Lazard Global Total Return and Income Fund,COMPANY_SHORTNAME
LGI Homes,COMPANY_SHORTNAME
LGL (The),COMPANY_SHORTNAME
Ligand Pharmaceuticals Incorporated,COMPANY_SHORTNAME
Laboratory of America,COMPANY_SHORTNAME
Leo,COMPANY_SHORTNAME
LHC,COMPANY_SHORTNAME
aTyr Pharma,COMPANY_SHORTNAME
Lennox International,COMPANY_SHORTNAME
Liberty Latin America,COMPANY_SHORTNAME
Liberty Latin America,COMPANY_SHORTNAME
Linde plc,COMPANY_SHORTNAME
Lincoln Educational Services,COMPANY_SHORTNAME
